data,localidade,temp_min,temp_max,chuva_mm,evaporacao,horas_sol,vento_rajada_direcao,vento_rajada_velocidade,vento_direcao_9h,vento_direcao_15h,vento_veloc_9h,vento_veloc_15h,umidade_9h,umidade_15h,pressao_9h,pressao_15h,nuvem_9h,nuvem_15h,temp_9h,temp_15h,choveu_hoje,chove_amanha,ano,mes,dia,cluster_temp_min,cluster_temp_max,cluster_temp_9h,cluster_temp_15h,cluster_umidade_9h,cluster_umidade_15h,cluster_chuva_mm,cluster_rajada_vento,cluster_hora_sol,cluster_pressao_at_9h,cluster_pressao_at_15h,cluster_nuvem_9h
2013-09-26,Melbourne,11.6,16.2,33.6,8.4,8.3,W,83.0,W,WSW,50.0,50.0,59.0,36.0,1002.4,1010.7,6.0,6.0,13.2,16.1,Yes,Yes,2013,9,26,ameno,ameno,ameno,ameno,ameno,seca,extrema,tempestade,médias horas de sol,baixa,normal,parcialmente nublado
2013-09-30,Melbourne,14.3,23.7,2.4,8.4,0.6,NW,96.0,N,N,48.0,35.0,41.0,32.0,1005.8,1002.4,7.0,7.0,17.9,22.9,Yes,Yes,2013,9,30,ameno,quente,ameno,quente,ameno,seca,moderada,tempestade,poucas horas de sol,baixa,baixa,parcialmente nublado
2013-10-01,Melbourne,11.6,17.7,2.0,5.0,8.3,NW,96.0,WSW,WSW,39.0,37.0,64.0,40.0,1001.5,1006.7,6.0,6.0,13.5,16.2,Yes,No,2013,10,1,ameno,ameno,ameno,ameno,ameno,seca,seco,tempestade,médias horas de sol,baixa,baixa,parcialmente nublado
2013-10-02,Melbourne,9.8,17.1,0.2,5.6,4.7,N,89.0,NNW,NNW,39.0,28.0,54.0,66.0,1006.4,1000.8,7.0,7.0,12.0,15.3,No,Yes,2013,10,2,frio,ameno,ameno,ameno,ameno,ameno,seco,tempestade,médias horas de sol,baixa,baixa,parcialmente nublado
2013-10-03,Melbourne,8.2,16.5,1.4,4.6,8.2,SSW,52.0,SW,S,30.0,20.0,67.0,52.0,1018.8,1020.8,6.0,6.0,11.1,14.3,Yes,No,2013,10,3,frio,ameno,ameno,ameno,ameno,ameno,seco,forte,médias horas de sol,normal,alta,parcialmente nublado
2013-10-07,Melbourne,9.3,17.9,3.0,3.4,7.5,SSW,28.0,WSW,SSW,15.0,13.0,73.0,38.0,1015.0,1013.5,7.0,2.0,11.0,17.5,Yes,No,2013,10,7,frio,ameno,ameno,ameno,tropical,seca,moderada,moderado,médias horas de sol,normal,normal,parcialmente nublado
2013-10-08,Melbourne,11.0,21.8,1.0,3.0,10.3,WSW,28.0,W,S,17.0,7.0,65.0,42.0,1017.7,1016.4,2.0,1.0,14.2,19.7,No,No,2013,10,8,ameno,quente,ameno,ameno,ameno,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2013-10-09,Melbourne,13.6,26.7,0.0,6.6,8.0,N,81.0,N,N,54.0,48.0,46.0,38.0,1013.1,1008.6,3.0,7.0,17.6,23.5,No,No,2013,10,9,ameno,quente,ameno,quente,ameno,seca,seco,tempestade,médias horas de sol,normal,baixa,parcialmente nublado
2013-10-10,Melbourne,16.4,16.6,0.0,10.2,0.9,N,56.0,SW,S,9.0,7.0,81.0,89.0,1003.4,1007.0,7.0,7.0,16.6,14.2,No,Yes,2013,10,10,ameno,ameno,ameno,ameno,tropical,tropical,seco,forte,poucas horas de sol,baixa,baixa,parcialmente nublado
2013-10-14,Melbourne,7.6,15.0,5.4,2.6,8.1,WSW,48.0,WSW,S,30.0,11.0,68.0,73.0,1019.1,1020.0,6.0,6.0,10.3,11.8,Yes,Yes,2013,10,14,frio,ameno,ameno,ameno,ameno,tropical,moderada,forte,médias horas de sol,alta,alta,parcialmente nublado
2013-10-15,Melbourne,9.4,19.5,2.6,2.8,11.8,NNW,48.0,NNW,NNW,19.0,28.0,56.0,34.0,1021.4,1018.1,1.0,6.0,13.0,18.3,Yes,No,2013,10,15,frio,ameno,ameno,ameno,ameno,seca,moderada,forte,muitas horas de sol,alta,normal,parcialmente nublado
2013-10-16,Melbourne,12.9,27.4,0.0,6.6,5.3,NNW,74.0,N,NNW,52.0,50.0,35.0,11.0,1009.1,1002.2,7.0,7.0,15.5,26.6,No,Yes,2013,10,16,ameno,quente,ameno,quente,seca,seca,seco,tempestade,médias horas de sol,normal,baixa,parcialmente nublado
2013-10-17,Melbourne,10.8,16.0,1.8,9.0,10.8,WSW,94.0,W,W,35.0,50.0,54.0,57.0,1005.0,1010.8,1.0,5.0,13.0,12.6,Yes,No,2013,10,17,ameno,ameno,ameno,ameno,ameno,ameno,seco,tempestade,muitas horas de sol,baixa,normal,parcialmente nublado
2013-10-18,Melbourne,6.6,22.1,0.8,7.6,12.7,N,61.0,N,N,26.0,39.0,47.0,27.0,1023.4,1021.8,1.0,0.0,12.7,20.6,No,No,2013,10,18,frio,quente,ameno,quente,ameno,seca,seco,forte,muitas horas de sol,alta,alta,céu limpo
2013-10-19,Melbourne,12.2,26.5,0.0,10.0,12.6,N,63.0,N,NNE,39.0,33.0,22.0,14.0,1023.2,1019.1,4.0,4.0,19.0,25.4,No,No,2013,10,19,ameno,quente,ameno,quente,seca,seca,seco,forte,muitas horas de sol,alta,alta,parcialmente nublado
2013-10-20,Melbourne,17.3,31.6,0.0,11.2,7.8,N,80.0,N,NNW,35.0,39.0,29.0,13.0,1013.1,1009.7,4.0,4.0,21.2,30.7,No,No,2013,10,20,ameno,quente,quente,quente,seca,seca,seco,tempestade,médias horas de sol,normal,normal,parcialmente nublado
2013-10-21,Melbourne,14.8,17.6,0.0,9.6,0.0,SSW,46.0,SSW,S,15.0,26.0,80.0,85.0,1015.1,1015.2,8.0,8.0,15.9,15.2,No,No,2013,10,21,ameno,ameno,ameno,ameno,tropical,tropical,seco,forte,poucas horas de sol,normal,normal,nublado
2013-10-22,Melbourne,12.3,17.2,0.4,1.2,0.0,ENE,39.0,W,SSW,2.0,13.0,72.0,82.0,1013.6,1008.6,8.0,8.0,13.3,14.8,No,Yes,2013,10,22,ameno,ameno,ameno,ameno,tropical,tropical,seco,moderado,poucas horas de sol,normal,baixa,nublado
2013-10-23,Melbourne,12.9,16.1,16.0,2.4,3.2,SW,69.0,WSW,SSW,44.0,15.0,93.0,92.0,1005.1,1011.5,8.0,8.0,13.9,13.0,Yes,Yes,2013,10,23,ameno,ameno,ameno,ameno,tropical,tropical,forte,forte,poucas horas de sol,baixa,normal,nublado
2013-10-24,Melbourne,7.2,16.0,6.4,2.4,9.5,SW,67.0,WSW,SW,43.0,28.0,57.0,61.0,1018.2,1020.7,3.0,7.0,10.1,12.3,Yes,No,2013,10,24,frio,ameno,ameno,ameno,ameno,ameno,moderada,forte,muitas horas de sol,normal,alta,parcialmente nublado
2013-10-28,Melbourne,11.3,18.2,1.8,3.8,3.6,SSW,37.0,S,SE,2.0,9.0,76.0,60.0,1015.6,1013.2,8.0,7.0,13.1,18.2,Yes,Yes,2013,10,28,ameno,ameno,ameno,ameno,tropical,ameno,seco,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2013-10-29,Melbourne,11.7,18.4,3.4,2.4,5.7,S,56.0,S,S,22.0,30.0,60.0,44.0,1017.4,1018.5,7.0,3.0,13.4,17.1,Yes,No,2013,10,29,ameno,ameno,ameno,ameno,ameno,ameno,moderada,forte,médias horas de sol,normal,normal,parcialmente nublado
2013-10-30,Melbourne,12.2,19.9,0.0,3.8,2.3,SW,35.0,SW,SW,19.0,17.0,56.0,47.0,1022.0,1021.1,7.0,6.0,13.8,17.8,No,No,2013,10,30,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,poucas horas de sol,alta,alta,parcialmente nublado
2013-10-31,Melbourne,12.3,18.4,0.0,3.0,6.9,S,33.0,SSW,S,19.0,19.0,62.0,46.0,1024.4,1023.6,7.0,2.0,13.7,17.6,No,No,2013,10,31,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2013-11-04,Melbourne,10.3,17.8,1.4,4.8,12.0,SSE,46.0,SSW,S,20.0,28.0,52.0,40.0,1028.9,1029.5,6.0,3.0,13.0,17.2,Yes,No,2013,11,4,ameno,ameno,ameno,ameno,ameno,seca,seco,forte,muitas horas de sol,alta,alta,parcialmente nublado
2013-11-05,Melbourne,9.1,26.0,0.0,5.6,12.4,NNE,31.0,E,N,9.0,15.0,60.0,39.0,1028.2,1023.3,4.0,4.0,13.6,22.7,No,No,2013,11,5,frio,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2013-11-06,Melbourne,12.2,30.7,0.0,8.0,11.2,N,57.0,N,N,31.0,37.0,32.0,16.0,1018.5,1013.7,0.0,1.0,20.7,29.5,No,No,2013,11,6,ameno,quente,quente,quente,seca,seca,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2013-11-07,Melbourne,20.2,25.8,0.0,14.2,0.4,N,56.0,N,SSE,41.0,28.0,26.0,74.0,1009.8,1011.1,7.0,7.0,23.6,17.9,No,No,2013,11,7,quente,quente,quente,ameno,seca,tropical,seco,forte,poucas horas de sol,normal,normal,parcialmente nublado
2013-11-11,Melbourne,9.8,19.4,8.0,5.8,5.3,SE,52.0,SE,ESE,17.0,33.0,66.0,51.0,1024.0,1022.0,5.0,6.0,13.3,16.2,Yes,No,2013,11,11,frio,ameno,ameno,ameno,ameno,ameno,moderada,forte,médias horas de sol,alta,alta,parcialmente nublado
2013-11-12,Melbourne,12.4,15.9,1.0,3.8,0.3,SE,48.0,SE,S,30.0,19.0,68.0,81.0,1017.7,1015.1,7.0,8.0,14.9,14.8,No,Yes,2013,11,12,ameno,ameno,ameno,ameno,ameno,tropical,seco,forte,poucas horas de sol,normal,normal,nublado
2013-11-13,Melbourne,10.0,14.7,20.0,3.6,0.0,W,48.0,W,WSW,28.0,26.0,94.0,85.0,1013.0,1013.4,8.0,8.0,10.8,12.5,Yes,Yes,2013,11,13,frio,ameno,ameno,ameno,tropical,tropical,forte,forte,poucas horas de sol,normal,normal,nublado
2013-11-14,Melbourne,10.7,17.5,7.8,2.6,3.1,WSW,43.0,SW,SSW,26.0,19.0,71.0,64.0,1017.3,1017.8,7.0,7.0,13.9,15.4,Yes,No,2013,11,14,ameno,ameno,ameno,ameno,tropical,ameno,moderada,forte,poucas horas de sol,normal,normal,parcialmente nublado
2013-11-18,Melbourne,11.5,27.7,0.0,4.6,11.4,SE,33.0,N,WNW,11.0,9.0,73.0,30.0,1016.4,1011.8,1.0,1.0,14.9,25.7,No,No,2013,11,18,ameno,quente,ameno,quente,tropical,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2013-11-21,Melbourne,11.9,24.1,0.2,3.4,10.3,NW,52.0,WNW,NW,9.0,20.0,74.0,49.0,1008.4,1006.7,7.0,5.0,15.7,22.3,No,No,2013,11,21,ameno,quente,ameno,quente,tropical,ameno,seco,forte,muitas horas de sol,baixa,baixa,parcialmente nublado
2013-11-25,Melbourne,13.2,22.9,12.0,3.8,12.0,SSE,44.0,S,SSE,13.0,26.0,60.0,43.0,1014.5,1012.8,7.0,1.0,16.7,21.7,Yes,No,2013,11,25,ameno,quente,ameno,quente,ameno,ameno,forte,forte,muitas horas de sol,normal,normal,parcialmente nublado
2013-11-26,Melbourne,10.3,29.1,0.0,6.8,10.8,N,44.0,N,SSW,30.0,9.0,60.0,21.0,1015.4,1013.1,7.0,4.0,17.0,27.4,No,No,2013,11,26,ameno,quente,ameno,quente,ameno,seca,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2013-11-27,Melbourne,15.7,33.1,0.0,6.6,9.5,NNW,48.0,N,N,19.0,22.0,51.0,17.0,1014.0,1010.6,7.0,7.0,21.9,32.1,No,No,2013,11,27,ameno,quente,quente,quente,ameno,seca,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2013-11-28,Melbourne,21.8,24.2,0.0,13.0,0.0,N,61.0,W,W,26.0,7.0,36.0,79.0,1004.4,1007.2,7.0,8.0,24.0,17.6,No,Yes,2013,11,28,quente,quente,quente,ameno,seca,tropical,seco,forte,poucas horas de sol,baixa,baixa,nublado
2013-11-29,Melbourne,12.0,19.3,8.4,2.4,2.4,SSW,50.0,S,SSW,24.0,28.0,61.0,42.0,1013.7,1016.5,7.0,7.0,16.3,19.1,Yes,No,2013,11,29,ameno,ameno,ameno,ameno,ameno,ameno,moderada,forte,poucas horas de sol,normal,normal,parcialmente nublado
2013-11-30,Melbourne,12.3,19.8,0.2,3.0,10.3,SSE,35.0,S,SSE,24.0,17.0,59.0,47.0,1021.7,1020.6,4.0,4.0,15.2,18.0,No,No,2013,11,30,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2013-12-01,Melbourne,10.1,31.0,0.0,6.6,10.3,N,56.0,N,N,30.0,26.0,63.0,23.0,1020.5,1017.3,4.0,4.0,16.7,29.7,No,No,2013,12,1,ameno,quente,ameno,quente,ameno,seca,seco,forte,muitas horas de sol,alta,normal,parcialmente nublado
2013-12-02,Melbourne,16.6,36.0,0.0,12.0,10.1,N,57.0,N,N,39.0,33.0,23.0,16.0,1016.1,1011.7,1.0,5.0,26.9,34.2,No,No,2013,12,2,ameno,quente,quente,quente,seca,seca,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2013-12-03,Melbourne,16.9,24.9,0.0,12.0,7.1,S,37.0,WSW,S,11.0,19.0,67.0,63.0,1010.1,1008.1,3.0,7.0,20.5,21.5,No,Yes,2013,12,3,ameno,quente,quente,quente,ameno,ameno,seco,moderado,médias horas de sol,normal,baixa,parcialmente nublado
2013-12-04,Melbourne,17.2,21.0,9.0,5.6,1.7,SW,50.0,N,SW,17.0,26.0,72.0,82.0,1000.6,1001.8,8.0,8.0,20.9,15.6,Yes,Yes,2013,12,4,ameno,quente,quente,ameno,tropical,tropical,moderada,forte,poucas horas de sol,baixa,baixa,nublado
2013-12-11,Melbourne,13.7,21.1,13.4,5.8,7.3,SW,61.0,WNW,WSW,31.0,28.0,53.0,51.0,1009.0,1009.2,6.0,4.0,16.0,20.2,Yes,Yes,2013,12,11,ameno,quente,ameno,quente,ameno,ameno,forte,forte,médias horas de sol,baixa,normal,parcialmente nublado
2013-12-12,Melbourne,11.0,24.0,2.4,4.4,12.8,SE,39.0,W,WSW,19.0,19.0,58.0,35.0,1013.0,1010.8,7.0,4.0,14.5,22.1,Yes,No,2013,12,12,ameno,quente,ameno,quente,ameno,seca,moderada,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2013-12-13,Melbourne,14.4,22.7,0.0,7.2,5.2,WSW,39.0,WSW,SW,17.0,20.0,65.0,54.0,1013.8,1013.2,7.0,7.0,17.3,21.6,No,No,2013,12,13,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2013-12-14,Melbourne,14.4,20.0,0.0,5.0,8.9,SSE,44.0,SSW,SSE,17.0,22.0,49.0,46.0,1020.2,1019.6,4.0,4.0,15.3,19.6,No,No,2013,12,14,ameno,ameno,ameno,ameno,ameno,ameno,seco,forte,médias horas de sol,alta,alta,parcialmente nublado
2013-12-15,Melbourne,14.0,21.7,0.0,6.2,8.4,SSE,48.0,SW,S,9.0,20.0,67.0,54.0,1021.5,1020.1,4.0,4.0,15.6,19.7,No,No,2013,12,15,ameno,quente,ameno,ameno,ameno,ameno,seco,forte,médias horas de sol,alta,alta,parcialmente nublado
2013-12-16,Melbourne,14.8,21.4,0.0,5.0,8.9,S,35.0,SE,S,13.0,15.0,67.0,59.0,1021.9,1020.3,8.0,6.0,15.9,20.0,No,No,2013,12,16,ameno,quente,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2013-12-17,Melbourne,14.2,22.1,0.0,5.8,9.5,S,33.0,SE,S,9.0,13.0,78.0,57.0,1022.1,1021.0,8.0,2.0,15.4,20.5,No,No,2013,12,17,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2013-12-18,Melbourne,13.9,26.9,0.0,5.6,9.8,S,30.0,SSW,S,7.0,19.0,81.0,55.0,1022.6,1018.7,8.0,1.0,15.8,25.0,No,No,2013,12,18,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,muitas horas de sol,alta,normal,parcialmente nublado
2013-12-19,Melbourne,15.7,39.9,0.0,7.6,11.5,N,54.0,N,NW,43.0,22.0,49.0,11.0,1013.7,1010.8,7.0,7.0,26.9,39.0,No,No,2013,12,19,ameno,quente,quente,quente,ameno,seca,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2013-12-20,Melbourne,21.3,24.2,0.0,13.2,11.1,S,56.0,SW,S,13.0,31.0,61.0,68.0,1012.4,1014.2,2.0,6.0,23.0,21.5,No,No,2013,12,20,quente,quente,quente,quente,ameno,ameno,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2013-12-21,Melbourne,15.1,21.4,0.0,8.4,0.0,SSE,30.0,S,SW,17.0,15.0,76.0,61.0,1016.8,1012.9,4.0,4.0,16.8,20.9,No,No,2013,12,21,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2013-12-22,Melbourne,16.6,28.4,0.0,1.6,0.0,NNW,54.0,NE,NNW,9.0,19.0,87.0,57.0,1008.0,1005.4,4.0,4.0,18.9,26.0,No,Yes,2013,12,22,ameno,quente,ameno,quente,tropical,ameno,seco,forte,poucas horas de sol,baixa,baixa,parcialmente nublado
2013-12-23,Melbourne,14.6,18.2,2.6,3.4,0.5,WSW,37.0,SW,S,19.0,20.0,96.0,73.0,1011.1,1014.1,8.0,7.0,14.9,16.0,Yes,Yes,2013,12,23,ameno,ameno,ameno,ameno,tropical,tropical,moderada,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2013-12-24,Melbourne,13.5,23.3,2.4,2.0,12.4,SSE,33.0,S,SSE,15.0,13.0,51.0,41.0,1020.3,1018.1,7.0,1.0,15.9,21.4,Yes,No,2013,12,24,ameno,quente,ameno,quente,ameno,ameno,moderada,moderado,muitas horas de sol,alta,normal,parcialmente nublado
2013-12-25,Melbourne,12.3,31.8,0.0,6.8,12.7,NNW,43.0,ENE,NW,4.0,20.0,62.0,20.0,1015.1,1010.9,4.0,4.0,17.9,29.2,No,No,2013,12,25,ameno,quente,ameno,quente,ameno,seca,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2013-12-26,Melbourne,17.7,27.6,0.0,11.6,9.2,N,54.0,N,SSE,31.0,13.0,34.0,30.0,1010.0,1009.0,4.0,4.0,22.6,27.4,No,No,2013,12,26,ameno,quente,quente,quente,seca,seca,seco,forte,médias horas de sol,normal,baixa,parcialmente nublado
2013-12-27,Melbourne,16.4,22.4,0.0,7.6,9.1,S,35.0,SW,S,17.0,15.0,75.0,50.0,1014.4,1012.4,4.0,4.0,17.6,21.5,No,No,2013,12,27,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2013-12-28,Melbourne,14.8,36.5,0.0,5.4,12.4,NNW,72.0,N,N,46.0,39.0,58.0,12.0,1004.9,999.3,4.0,4.0,21.1,34.1,No,No,2013,12,28,ameno,quente,quente,quente,ameno,seca,seco,tempestade,muitas horas de sol,baixa,baixa,parcialmente nublado
2013-12-29,Melbourne,14.4,20.9,0.0,14.4,13.2,SSE,52.0,SSW,SSE,22.0,30.0,49.0,43.0,1016.8,1017.5,4.0,4.0,17.2,19.4,No,No,2013,12,29,ameno,quente,ameno,ameno,ameno,ameno,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2013-12-30,Melbourne,11.6,22.6,0.0,7.4,13.7,SE,37.0,S,SSE,7.0,19.0,56.0,29.0,1016.4,1015.0,4.0,4.0,15.2,21.9,No,No,2013,12,30,ameno,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2013-12-31,Melbourne,12.0,25.4,0.0,7.0,13.5,SE,31.0,SW,ESE,15.0,15.0,60.0,33.0,1016.2,1015.3,4.0,4.0,16.5,23.4,No,No,2013,12,31,ameno,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2014-01-01,Melbourne,16.2,26.3,0.0,10.6,0.0,N,80.0,N,N,43.0,35.0,91.0,51.0,1010.1,1003.7,4.0,4.0,21.9,21.8,No,Yes,2014,1,1,ameno,quente,quente,quente,tropical,ameno,seco,tempestade,poucas horas de sol,normal,baixa,parcialmente nublado
2014-01-02,Melbourne,15.2,23.6,4.8,5.8,8.9,SE,39.0,SW,SE,26.0,17.0,98.0,43.0,1008.7,1007.6,6.0,4.0,17.4,22.6,Yes,No,2014,1,2,ameno,quente,ameno,quente,tropical,ameno,moderada,moderado,médias horas de sol,baixa,baixa,parcialmente nublado
2014-01-06,Melbourne,12.7,20.2,1.4,11.2,5.3,SW,57.0,SW,SW,33.0,37.0,54.0,49.0,1015.1,1018.1,6.0,4.0,15.0,18.2,Yes,No,2014,1,6,ameno,quente,ameno,ameno,ameno,ameno,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2014-01-07,Melbourne,14.0,20.8,0.0,6.6,7.0,SSE,54.0,S,S,28.0,35.0,52.0,42.0,1024.0,1022.9,7.0,4.0,15.7,19.6,No,No,2014,1,7,ameno,quente,ameno,ameno,ameno,ameno,seco,forte,médias horas de sol,alta,alta,parcialmente nublado
2014-01-08,Melbourne,11.7,27.5,0.0,5.0,12.5,SSE,48.0,WSW,SE,6.0,24.0,58.0,36.0,1022.7,1018.9,4.0,4.0,15.3,24.4,No,No,2014,1,8,ameno,quente,ameno,quente,ameno,seca,seco,forte,muitas horas de sol,alta,normal,parcialmente nublado
2014-01-09,Melbourne,14.3,33.3,0.0,8.0,11.3,NNW,48.0,W,N,4.0,30.0,64.0,28.0,1020.6,1016.2,3.0,4.0,18.3,30.8,No,No,2014,1,9,ameno,quente,ameno,quente,ameno,seca,seco,forte,muitas horas de sol,alta,normal,parcialmente nublado
2014-01-10,Melbourne,18.3,34.7,0.0,12.8,10.8,N,61.0,N,N,43.0,26.0,48.0,25.0,1018.2,1015.0,4.0,4.0,24.8,33.2,No,No,2014,1,10,ameno,quente,quente,quente,ameno,seca,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2014-01-11,Melbourne,17.8,22.7,0.0,12.2,6.7,S,35.0,S,SE,13.0,17.0,80.0,54.0,1019.6,1018.9,4.0,4.0,18.2,21.7,No,No,2014,1,11,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,médias horas de sol,alta,normal,parcialmente nublado
2014-01-12,Melbourne,16.5,22.8,0.0,5.4,8.5,S,35.0,S,S,19.0,19.0,67.0,51.0,1022.1,1020.5,4.0,4.0,17.8,22.5,No,No,2014,1,12,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2014-01-13,Melbourne,15.2,31.1,0.0,6.4,11.6,SSE,31.0,N,SSE,9.0,17.0,71.0,50.0,1018.3,1014.1,4.0,4.0,18.4,27.5,No,No,2014,1,13,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2014-01-14,Melbourne,18.3,42.8,0.0,10.2,12.4,WNW,72.0,N,N,52.0,31.0,31.0,15.0,1013.0,1010.3,0.0,4.0,31.1,41.1,No,No,2014,1,14,ameno,quente,quente,quente,seca,seca,seco,tempestade,muitas horas de sol,normal,normal,parcialmente nublado
2014-01-15,Melbourne,28.6,41.7,0.0,22.8,8.6,WNW,70.0,N,WNW,26.0,11.0,25.0,21.0,1014.1,1013.0,6.0,4.0,35.2,37.8,No,No,2014,1,15,quente,quente,quente,quente,seca,seca,seco,tempestade,médias horas de sol,normal,normal,parcialmente nublado
2014-01-16,Melbourne,27.0,43.9,0.0,13.0,9.1,N,39.0,N,SE,19.0,11.0,35.0,16.0,1014.7,1010.9,1.0,4.0,31.8,43.2,No,Yes,2014,1,16,quente,quente,quente,quente,seca,seca,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2014-01-20,Melbourne,17.0,24.8,0.4,7.8,4.7,S,46.0,SSE,S,24.0,31.0,69.0,59.0,1011.5,1010.2,7.0,4.0,20.2,24.0,No,No,2014,1,20,ameno,quente,quente,quente,ameno,ameno,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2014-01-21,Melbourne,16.8,23.7,0.0,7.4,6.3,SSE,48.0,SSW,SSE,20.0,24.0,66.0,43.0,1013.0,1013.7,7.0,3.0,18.0,22.2,No,No,2014,1,21,ameno,quente,ameno,quente,ameno,ameno,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2014-01-22,Melbourne,16.2,24.3,0.0,7.2,11.5,SSE,41.0,SSE,S,31.0,24.0,53.0,37.0,1021.0,1020.4,5.0,0.0,18.1,23.3,No,No,2014,1,22,ameno,quente,ameno,quente,ameno,seca,seco,forte,muitas horas de sol,alta,alta,céu limpo
2014-01-23,Melbourne,13.6,30.4,0.0,7.4,12.5,N,46.0,WSW,S,9.0,26.0,58.0,47.0,1020.3,1014.4,0.0,1.0,17.3,25.3,No,Yes,2014,1,23,ameno,quente,ameno,quente,ameno,ameno,seco,forte,muitas horas de sol,alta,normal,parcialmente nublado
2014-01-29,Melbourne,18.4,25.1,4.6,16.8,7.7,SSW,46.0,SSE,S,26.0,30.0,70.0,45.0,1018.3,1017.5,8.0,2.0,18.6,23.7,Yes,No,2014,1,29,ameno,quente,ameno,quente,ameno,ameno,moderada,forte,médias horas de sol,normal,normal,parcialmente nublado
2014-01-30,Melbourne,16.0,30.0,0.0,6.8,10.5,S,31.0,WNW,SSE,9.0,17.0,70.0,49.0,1016.1,1013.0,7.0,1.0,18.7,26.5,No,No,2014,1,30,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2014-01-31,Melbourne,18.6,27.0,0.0,7.2,10.8,S,35.0,S,S,13.0,19.0,74.0,55.0,1013.8,1012.8,7.0,0.0,21.3,26.8,No,No,2014,1,31,ameno,quente,quente,quente,tropical,ameno,seco,moderado,muitas horas de sol,normal,normal,céu limpo
2014-02-01,Melbourne,18.6,30.2,0.0,8.0,10.8,W,28.0,SW,S,7.0,17.0,79.0,52.0,1011.5,1009.0,4.0,4.0,20.3,28.3,No,No,2014,2,1,ameno,quente,quente,quente,tropical,ameno,seco,moderado,muitas horas de sol,normal,baixa,parcialmente nublado
2014-02-02,Melbourne,18.3,39.0,0.0,8.8,12.4,SE,31.0,NNE,SSE,7.0,13.0,67.0,36.0,1010.9,1007.3,4.0,4.0,22.8,34.5,No,No,2014,2,2,ameno,quente,quente,quente,ameno,seca,seco,moderado,muitas horas de sol,normal,baixa,parcialmente nublado
2014-02-03,Melbourne,22.7,34.0,0.0,14.2,1.6,SW,57.0,NNW,S,30.0,35.0,33.0,68.0,1006.6,1012.1,7.0,7.0,30.5,23.2,No,No,2014,2,3,quente,quente,quente,quente,seca,ameno,seco,forte,poucas horas de sol,baixa,normal,parcialmente nublado
2014-02-04,Melbourne,14.8,26.2,0.6,7.6,12.0,SE,59.0,SSE,S,33.0,41.0,58.0,32.0,1022.3,1019.7,5.0,1.0,17.5,24.8,No,No,2014,2,4,ameno,quente,ameno,quente,ameno,seca,seco,forte,muitas horas de sol,alta,alta,parcialmente nublado
2014-02-05,Melbourne,13.9,31.1,0.0,9.4,12.8,SE,39.0,ESE,SE,7.0,28.0,53.0,33.0,1021.4,1017.1,0.0,0.0,17.9,28.2,No,No,2014,2,5,ameno,quente,ameno,quente,ameno,seca,seco,moderado,muitas horas de sol,alta,normal,céu limpo
