data,localidade,temp_min,temp_max,chuva_mm,evaporacao,horas_sol,vento_rajada_direcao,vento_rajada_velocidade,vento_direcao_9h,vento_direcao_15h,vento_veloc_9h,vento_veloc_15h,umidade_9h,umidade_15h,pressao_9h,pressao_15h,nuvem_9h,nuvem_15h,temp_9h,temp_15h,choveu_hoje,chove_amanha
12/10/2013,Melbourne,11.3,25.5,0.0,4.8,12.2,N,59.0,N,NNW,33.0,31.0,49.0,32.0,1012.7,1007.2,4.0,4.0,16.2,23.7,,
13/10/2013,Melbourne,12.3,17.4,0.0,8.4,2.9,SSW,67.0,W,SW,6.0,35.0,74.0,54.0,1002.2,1003.8,4.0,4.0,13.8,16.2,,Yes
14/10/2013,Melbourne,7.6,15.0,5.4,2.6,8.1,WSW,48.0,WSW,S,30.0,11.0,68.0,73.0,1019.1,1020.0,6.0,6.0,10.3,11.8,Yes,Yes
15/10/2013,Melbourne,9.4,19.5,2.6,2.8,11.8,NNW,48.0,NNW,NNW,19.0,28.0,56.0,34.0,1021.4,1018.1,1.0,6.0,13.0,18.3,Yes,No
16/10/2013,Melbourne,12.9,27.4,0.0,6.6,5.3,NNW,74.0,N,NNW,52.0,50.0,35.0,11.0,1009.1,1002.2,7.0,7.0,15.5,26.6,No,Yes
17/10/2013,Melbourne,10.8,16.0,1.8,9.0,10.8,WSW,94.0,W,W,35.0,50.0,54.0,57.0,1005.0,1010.8,1.0,5.0,13.0,12.6,Yes,No
18/10/2013,Melbourne,6.6,22.1,0.8,7.6,12.7,N,61.0,N,N,26.0,39.0,47.0,27.0,1023.4,1021.8,1.0,0.0,12.7,20.6,No,No
19/10/2013,Melbourne,12.2,26.5,0.0,10.0,12.6,N,63.0,N,NNE,39.0,33.0,22.0,14.0,1023.2,1019.1,4.0,4.0,19.0,25.4,No,No
20/10/2013,Melbourne,17.3,31.6,0.0,11.2,7.8,N,80.0,N,NNW,35.0,39.0,29.0,13.0,1013.1,1009.7,4.0,4.0,21.2,30.7,No,No
21/10/2013,Melbourne,14.8,17.6,0.0,9.6,0.0,SSW,46.0,SSW,S,15.0,26.0,80.0,85.0,1015.1,1015.2,8.0,8.0,15.9,15.2,No,No
22/10/2013,Melbourne,12.3,17.2,0.4,1.2,0.0,ENE,39.0,W,SSW,2.0,13.0,72.0,82.0,1013.6,1008.6,8.0,8.0,13.3,14.8,No,Yes
23/10/2013,Melbourne,12.9,16.1,16.0,2.4,3.2,SW,69.0,WSW,SSW,44.0,15.0,93.0,92.0,1005.1,1011.5,8.0,8.0,13.9,13.0,Yes,Yes
24/10/2013,Melbourne,7.2,16.0,6.4,2.4,9.5,SW,67.0,WSW,SW,43.0,28.0,57.0,61.0,1018.2,1020.7,3.0,7.0,10.1,12.3,Yes,No
25/10/2013,Melbourne,7.5,16.3,0.6,3.4,3.6,W,44.0,WNW,WNW,20.0,24.0,62.0,45.0,1024.2,1022.0,7.0,7.0,11.0,15.5,No,
26/10/2013,Melbourne,10.2,17.2,0.0,3.2,3.9,WSW,39.0,WSW,WSW,19.0,24.0,65.0,49.0,1024.4,1023.5,4.0,4.0,12.3,16.3,,
27/10/2013,Melbourne,9.9,18.2,0.0,2.8,3.6,SSE,24.0,SW,SSE,9.0,9.0,74.0,52.0,1024.6,1022.5,4.0,4.0,12.3,17.6,,Yes
28/10/2013,Melbourne,11.3,18.2,1.8,3.8,3.6,SSW,37.0,S,SE,2.0,9.0,76.0,60.0,1015.6,1013.2,8.0,7.0,13.1,18.2,Yes,Yes
29/10/2013,Melbourne,11.7,18.4,3.4,2.4,5.7,S,56.0,S,S,22.0,30.0,60.0,44.0,1017.4,1018.5,7.0,3.0,13.4,17.1,Yes,No
30/10/2013,Melbourne,12.2,19.9,0.0,3.8,2.3,SW,35.0,SW,SW,19.0,17.0,56.0,47.0,1022.0,1021.1,7.0,6.0,13.8,17.8,No,No
31/10/2013,Melbourne,12.3,18.4,0.0,3.0,6.9,S,33.0,SSW,S,19.0,19.0,62.0,46.0,1024.4,1023.6,7.0,2.0,13.7,17.6,No,No
01/11/2013,Melbourne,9.5,22.7,0.0,4.6,11.1,SSE,30.0,NNE,ESE,7.0,9.0,60.0,41.0,1021.7,1018.5,3.0,6.0,14.9,21.5,No,
02/11/2013,Melbourne,12.8,26.1,0.0,4.6,11.4,W,35.0,SW,S,11.0,11.0,52.0,33.0,1016.2,1013.1,4.0,4.0,18.6,24.6,,
03/11/2013,Melbourne,13.3,17.7,0.0,6.8,9.0,SW,61.0,SW,SSW,35.0,35.0,54.0,44.0,1017.5,1020.9,4.0,4.0,14.6,15.6,,Yes
04/11/2013,Melbourne,10.3,17.8,1.4,4.8,12.0,SSE,46.0,SSW,S,20.0,28.0,52.0,40.0,1028.9,1029.5,6.0,3.0,13.0,17.2,Yes,No
05/11/2013,Melbourne,9.1,26.0,0.0,5.6,12.4,NNE,31.0,E,N,9.0,15.0,60.0,39.0,1028.2,1023.3,4.0,4.0,13.6,22.7,No,No
06/11/2013,Melbourne,12.2,30.7,0.0,8.0,11.2,N,57.0,N,N,31.0,37.0,32.0,16.0,1018.5,1013.7,0.0,1.0,20.7,29.5,No,No
07/11/2013,Melbourne,20.2,25.8,0.0,14.2,0.4,N,56.0,N,SSE,41.0,28.0,26.0,74.0,1009.8,1011.1,7.0,7.0,23.6,17.9,No,No
08/11/2013,Melbourne,14.4,18.6,0.0,3.6,0.9,WSW,54.0,NNW,ENE,7.0,22.0,82.0,90.0,1006.8,1006.0,8.0,7.0,15.6,16.0,No,
09/11/2013,Melbourne,10.3,17.5,0.0,1.8,4.2,SSW,50.0,SW,S,30.0,30.0,73.0,56.0,1014.5,1017.3,4.0,4.0,12.7,16.1,,
10/11/2013,Melbourne,9.7,18.1,0.0,3.4,6.9,S,50.0,SSW,S,13.0,30.0,49.0,53.0,1022.5,1021.4,4.0,4.0,14.2,16.2,,Yes
11/11/2013,Melbourne,9.8,19.4,8.0,5.8,5.3,SE,52.0,SE,ESE,17.0,33.0,66.0,51.0,1024.0,1022.0,5.0,6.0,13.3,16.2,Yes,No
12/11/2013,Melbourne,12.4,15.9,1.0,3.8,0.3,SE,48.0,SE,S,30.0,19.0,68.0,81.0,1017.7,1015.1,7.0,8.0,14.9,14.8,No,Yes
13/11/2013,Melbourne,10.0,14.7,20.0,3.6,0.0,W,48.0,W,WSW,28.0,26.0,94.0,85.0,1013.0,1013.4,8.0,8.0,10.8,12.5,Yes,Yes
14/11/2013,Melbourne,10.7,17.5,7.8,2.6,3.1,WSW,43.0,SW,SSW,26.0,19.0,71.0,64.0,1017.3,1017.8,7.0,7.0,13.9,15.4,Yes,No
15/11/2013,Melbourne,11.6,19.0,0.2,3.4,7.6,S,44.0,SSW,S,17.0,28.0,77.0,55.0,1019.9,1019.4,7.0,5.0,13.7,18.0,No,
16/11/2013,Melbourne,10.7,19.0,0.0,4.4,3.6,SSW,37.0,SSE,S,19.0,24.0,64.0,61.0,1019.4,1018.0,4.0,4.0,14.8,17.3,,
17/11/2013,Melbourne,9.6,20.6,0.0,4.2,13.1,SSE,31.0,SSW,SSE,17.0,17.0,71.0,52.0,1019.4,1018.0,4.0,4.0,13.8,19.6,,No
18/11/2013,Melbourne,11.5,27.7,0.0,4.6,11.4,SE,33.0,N,WNW,11.0,9.0,73.0,30.0,1016.4,1011.8,1.0,1.0,14.9,25.7,No,No
19/11/2013,Melbourne,14.7,31.6,0.0,8.0,12.2,N,61.0,N,NNW,43.0,20.0,32.0,39.0,1008.4,1006.8,6.0,6.0,24.3,26.4,No,
20/11/2013,Melbourne,14.4,18.9,0.0,8.4,0.5,W,39.0,SSE,S,26.0,24.0,67.0,59.0,1012.9,1010.5,4.0,4.0,15.0,17.7,,No
21/11/2013,Melbourne,11.9,24.1,0.2,3.4,10.3,NW,52.0,WNW,NW,9.0,20.0,74.0,49.0,1008.4,1006.7,7.0,5.0,15.7,22.3,No,No
22/11/2013,Melbourne,13.3,23.0,0.0,6.2,9.5,SW,41.0,WSW,W,19.0,24.0,67.0,37.0,1009.0,1006.8,7.0,4.0,15.1,21.4,No,
23/11/2013,Melbourne,13.1,20.2,0.0,5.4,5.3,WSW,54.0,WSW,SW,19.0,24.0,87.0,68.0,1007.2,1006.4,4.0,4.0,14.2,17.9,,
24/11/2013,Melbourne,11.7,19.6,0.0,4.4,4.8,S,50.0,WSW,S,24.0,28.0,93.0,60.0,1010.1,1011.0,4.0,4.0,13.2,17.6,,Yes
25/11/2013,Melbourne,13.2,22.9,12.0,3.8,12.0,SSE,44.0,S,SSE,13.0,26.0,60.0,43.0,1014.5,1012.8,7.0,1.0,16.7,21.7,Yes,No
26/11/2013,Melbourne,10.3,29.1,0.0,6.8,10.8,N,44.0,N,SSW,30.0,9.0,60.0,21.0,1015.4,1013.1,7.0,4.0,17.0,27.4,No,No
27/11/2013,Melbourne,15.7,33.1,0.0,6.6,9.5,NNW,48.0,N,N,19.0,22.0,51.0,17.0,1014.0,1010.6,7.0,7.0,21.9,32.1,No,No
28/11/2013,Melbourne,21.8,24.2,0.0,13.0,0.0,N,61.0,W,W,26.0,7.0,36.0,79.0,1004.4,1007.2,7.0,8.0,24.0,17.6,No,Yes
29/11/2013,Melbourne,12.0,19.3,8.4,2.4,2.4,SSW,50.0,S,SSW,24.0,28.0,61.0,42.0,1013.7,1016.5,7.0,7.0,16.3,19.1,Yes,No
30/11/2013,Melbourne,12.3,19.8,0.2,3.0,10.3,SSE,35.0,S,SSE,24.0,17.0,59.0,47.0,1021.7,1020.6,4.0,4.0,15.2,18.0,No,No
01/12/2013,Melbourne,10.1,31.0,0.0,6.6,10.3,N,56.0,N,N,30.0,26.0,63.0,23.0,1020.5,1017.3,4.0,4.0,16.7,29.7,No,No
02/12/2013,Melbourne,16.6,36.0,0.0,12.0,10.1,N,57.0,N,N,39.0,33.0,23.0,16.0,1016.1,1011.7,1.0,5.0,26.9,34.2,No,No
03/12/2013,Melbourne,16.9,24.9,0.0,12.0,7.1,S,37.0,WSW,S,11.0,19.0,67.0,63.0,1010.1,1008.1,3.0,7.0,20.5,21.5,No,Yes
04/12/2013,Melbourne,17.2,21.0,9.0,5.6,1.7,SW,50.0,N,SW,17.0,26.0,72.0,82.0,1000.6,1001.8,8.0,8.0,20.9,15.6,Yes,Yes
05/12/2013,Melbourne,10.7,16.8,7.6,4.4,4.9,SSW,59.0,WSW,SW,31.0,22.0,54.0,65.0,1001.3,1003.6,7.0,7.0,13.3,14.4,Yes,
06/12/2013,Melbourne,7.9,19.1,0.0,2.0,8.9,S,39.0,WSW,S,22.0,19.0,57.0,44.0,1017.3,1018.3,4.0,4.0,13.1,17.7,,
07/12/2013,Melbourne,11.0,27.1,0.0,4.0,12.6,WSW,35.0,N,W,9.0,15.0,55.0,30.0,1021.3,1018.4,4.0,4.0,16.3,24.0,,
08/12/2013,Melbourne,16.3,27.8,0.0,7.8,2.6,N,74.0,N,N,56.0,24.0,35.0,31.0,1012.0,1007.8,4.0,4.0,23.3,26.2,,Yes
09/12/2013,Melbourne,16.3,18.4,3.6,5.8,1.7,SW,43.0,ESE,SW,9.0,20.0,81.0,91.0,1005.6,1003.5,8.0,4.0,16.6,15.6,Yes,
10/12/2013,Melbourne,12.5,21.0,0.0,4.2,8.9,WNW,61.0,W,W,31.0,37.0,46.0,35.0,1007.3,1007.5,4.0,4.0,15.2,19.4,,Yes
11/12/2013,Melbourne,13.7,21.1,13.4,5.8,7.3,SW,61.0,WNW,WSW,31.0,28.0,53.0,51.0,1009.0,1009.2,6.0,4.0,16.0,20.2,Yes,Yes
12/12/2013,Melbourne,11.0,24.0,2.4,4.4,12.8,SE,39.0,W,WSW,19.0,19.0,58.0,35.0,1013.0,1010.8,7.0,4.0,14.5,22.1,Yes,No
13/12/2013,Melbourne,14.4,22.7,0.0,7.2,5.2,WSW,39.0,WSW,SW,17.0,20.0,65.0,54.0,1013.8,1013.2,7.0,7.0,17.3,21.6,No,No
14/12/2013,Melbourne,14.4,20.0,0.0,5.0,8.9,SSE,44.0,SSW,SSE,17.0,22.0,49.0,46.0,1020.2,1019.6,4.0,4.0,15.3,19.6,No,No
15/12/2013,Melbourne,14.0,21.7,0.0,6.2,8.4,SSE,48.0,SW,S,9.0,20.0,67.0,54.0,1021.5,1020.1,4.0,4.0,15.6,19.7,No,No
16/12/2013,Melbourne,14.8,21.4,0.0,5.0,8.9,S,35.0,SE,S,13.0,15.0,67.0,59.0,1021.9,1020.3,8.0,6.0,15.9,20.0,No,No
17/12/2013,Melbourne,14.2,22.1,0.0,5.8,9.5,S,33.0,SE,S,9.0,13.0,78.0,57.0,1022.1,1021.0,8.0,2.0,15.4,20.5,No,No
18/12/2013,Melbourne,13.9,26.9,0.0,5.6,9.8,S,30.0,SSW,S,7.0,19.0,81.0,55.0,1022.6,1018.7,8.0,1.0,15.8,25.0,No,No
19/12/2013,Melbourne,15.7,39.9,0.0,7.6,11.5,N,54.0,N,NW,43.0,22.0,49.0,11.0,1013.7,1010.8,7.0,7.0,26.9,39.0,No,No
20/12/2013,Melbourne,21.3,24.2,0.0,13.2,11.1,S,56.0,SW,S,13.0,31.0,61.0,68.0,1012.4,1014.2,2.0,6.0,23.0,21.5,No,No
21/12/2013,Melbourne,15.1,21.4,0.0,8.4,0.0,SSE,30.0,S,SW,17.0,15.0,76.0,61.0,1016.8,1012.9,4.0,4.0,16.8,20.9,No,No
22/12/2013,Melbourne,16.6,28.4,0.0,1.6,0.0,NNW,54.0,NE,NNW,9.0,19.0,87.0,57.0,1008.0,1005.4,4.0,4.0,18.9,26.0,No,Yes
23/12/2013,Melbourne,14.6,18.2,2.6,3.4,0.5,WSW,37.0,SW,S,19.0,20.0,96.0,73.0,1011.1,1014.1,8.0,7.0,14.9,16.0,Yes,Yes
24/12/2013,Melbourne,13.5,23.3,2.4,2.0,12.4,SSE,33.0,S,SSE,15.0,13.0,51.0,41.0,1020.3,1018.1,7.0,1.0,15.9,21.4,Yes,No
25/12/2013,Melbourne,12.3,31.8,0.0,6.8,12.7,NNW,43.0,ENE,NW,4.0,20.0,62.0,20.0,1015.1,1010.9,4.0,4.0,17.9,29.2,No,No
26/12/2013,Melbourne,17.7,27.6,0.0,11.6,9.2,N,54.0,N,SSE,31.0,13.0,34.0,30.0,1010.0,1009.0,4.0,4.0,22.6,27.4,No,No
27/12/2013,Melbourne,16.4,22.4,0.0,7.6,9.1,S,35.0,SW,S,17.0,15.0,75.0,50.0,1014.4,1012.4,4.0,4.0,17.6,21.5,No,No
28/12/2013,Melbourne,14.8,36.5,0.0,5.4,12.4,NNW,72.0,N,N,46.0,39.0,58.0,12.0,1004.9,999.3,4.0,4.0,21.1,34.1,No,No
29/12/2013,Melbourne,14.4,20.9,0.0,14.4,13.2,SSE,52.0,SSW,SSE,22.0,30.0,49.0,43.0,1016.8,1017.5,4.0,4.0,17.2,19.4,No,No
30/12/2013,Melbourne,11.6,22.6,0.0,7.4,13.7,SE,37.0,S,SSE,7.0,19.0,56.0,29.0,1016.4,1015.0,4.0,4.0,15.2,21.9,No,No
31/12/2013,Melbourne,12.0,25.4,0.0,7.0,13.5,SE,31.0,SW,ESE,15.0,15.0,60.0,33.0,1016.2,1015.3,4.0,4.0,16.5,23.4,No,No
01/01/2014,Melbourne,16.2,26.3,0.0,10.6,0.0,N,80.0,N,N,43.0,35.0,91.0,51.0,1010.1,1003.7,4.0,4.0,21.9,21.8,No,Yes
02/01/2014,Melbourne,15.2,23.6,4.8,5.8,8.9,SE,39.0,SW,SE,26.0,17.0,98.0,43.0,1008.7,1007.6,6.0,4.0,17.4,22.6,Yes,No
03/01/2014,Melbourne,13.9,22.3,0.0,6.2,10.5,SW,56.0,NNE,S,9.0,33.0,66.0,54.0,1003.8,1002.6,5.0,1.0,16.5,20.3,No,
04/01/2014,Melbourne,13.4,20.7,0.0,7.8,3.8,WSW,50.0,W,W,33.0,26.0,57.0,51.0,1006.5,1006.9,4.0,4.0,15.9,19.1,,
05/01/2014,Melbourne,10.9,26.7,0.0,5.8,12.0,SW,78.0,NNW,NW,26.0,46.0,49.0,23.0,1006.8,1001.6,4.0,4.0,16.9,25.4,,Yes
06/01/2014,Melbourne,12.7,20.2,1.4,11.2,5.3,SW,57.0,SW,SW,33.0,37.0,54.0,49.0,1015.1,1018.1,6.0,4.0,15.0,18.2,Yes,No
07/01/2014,Melbourne,14.0,20.8,0.0,6.6,7.0,SSE,54.0,S,S,28.0,35.0,52.0,42.0,1024.0,1022.9,7.0,4.0,15.7,19.6,No,No
08/01/2014,Melbourne,11.7,27.5,0.0,5.0,12.5,SSE,48.0,WSW,SE,6.0,24.0,58.0,36.0,1022.7,1018.9,4.0,4.0,15.3,24.4,No,No
09/01/2014,Melbourne,14.3,33.3,0.0,8.0,11.3,NNW,48.0,W,N,4.0,30.0,64.0,28.0,1020.6,1016.2,3.0,4.0,18.3,30.8,No,No
10/01/2014,Melbourne,18.3,34.7,0.0,12.8,10.8,N,61.0,N,N,43.0,26.0,48.0,25.0,1018.2,1015.0,4.0,4.0,24.8,33.2,No,No
11/01/2014,Melbourne,17.8,22.7,0.0,12.2,6.7,S,35.0,S,SE,13.0,17.0,80.0,54.0,1019.6,1018.9,4.0,4.0,18.2,21.7,No,No
12/01/2014,Melbourne,16.5,22.8,0.0,5.4,8.5,S,35.0,S,S,19.0,19.0,67.0,51.0,1022.1,1020.5,4.0,4.0,17.8,22.5,No,No
13/01/2014,Melbourne,15.2,31.1,0.0,6.4,11.6,SSE,31.0,N,SSE,9.0,17.0,71.0,50.0,1018.3,1014.1,4.0,4.0,18.4,27.5,No,No
14/01/2014,Melbourne,18.3,42.8,0.0,10.2,12.4,WNW,72.0,N,N,52.0,31.0,31.0,15.0,1013.0,1010.3,0.0,4.0,31.1,41.1,No,No
15/01/2014,Melbourne,28.6,41.7,0.0,22.8,8.6,WNW,70.0,N,WNW,26.0,11.0,25.0,21.0,1014.1,1013.0,6.0,4.0,35.2,37.8,No,No
16/01/2014,Melbourne,27.0,43.9,0.0,13.0,9.1,N,39.0,N,SE,19.0,11.0,35.0,16.0,1014.7,1010.9,1.0,4.0,31.8,43.2,No,Yes
17/01/2014,Melbourne,25.6,43.9,1.2,17.4,10.2,N,61.0,N,NNW,44.0,24.0,14.0,11.0,1009.0,1004.8,1.0,4.0,34.5,42.3,Yes,
18/01/2014,Melbourne,21.5,24.0,0.0,16.0,3.4,S,41.0,SSE,S,13.0,31.0,68.0,64.0,1012.1,1013.5,4.0,4.0,22.4,21.6,,
19/01/2014,Melbourne,16.2,22.8,0.0,6.6,8.9,S,46.0,S,S,26.0,30.0,61.0,55.0,1014.7,1012.5,4.0,4.0,17.2,21.7,,No
20/01/2014,Melbourne,17.0,24.8,0.4,7.8,4.7,S,46.0,SSE,S,24.0,31.0,69.0,59.0,1011.5,1010.2,7.0,4.0,20.2,24.0,No,No
21/01/2014,Melbourne,16.8,23.7,0.0,7.4,6.3,SSE,48.0,SSW,SSE,20.0,24.0,66.0,43.0,1013.0,1013.7,7.0,3.0,18.0,22.2,No,No
22/01/2014,Melbourne,16.2,24.3,0.0,7.2,11.5,SSE,41.0,SSE,S,31.0,24.0,53.0,37.0,1021.0,1020.4,5.0,0.0,18.1,23.3,No,No
23/01/2014,Melbourne,13.6,30.4,0.0,7.4,12.5,N,46.0,WSW,S,9.0,26.0,58.0,47.0,1020.3,1014.4,0.0,1.0,17.3,25.3,No,Yes
24/01/2014,Melbourne,16.9,23.0,1.2,8.4,4.1,SSE,43.0,W,S,13.0,24.0,84.0,64.0,1009.4,1009.4,8.0,5.0,19.7,21.6,Yes,
25/01/2014,Melbourne,15.5,21.0,0.0,4.8,9.2,SSE,50.0,SSW,S,20.0,28.0,45.0,42.0,1019.0,1020.3,4.0,4.0,18.8,19.4,,
26/01/2014,Melbourne,13.0,27.2,0.0,6.8,13.5,SSE,30.0,ESE,SSE,17.0,17.0,54.0,40.0,1023.3,1019.9,4.0,4.0,17.3,24.9,,
27/01/2014,Melbourne,16.9,35.3,0.0,8.0,13.4,N,69.0,N,N,52.0,26.0,38.0,20.0,1018.6,1015.5,4.0,4.0,24.8,33.5,,
28/01/2014,Melbourne,24.5,42.0,0.0,20.0,12.9,N,70.0,N,NNW,46.0,31.0,24.0,15.0,1013.3,1008.2,1.0,1.0,29.7,38.8,,Yes
29/01/2014,Melbourne,18.4,25.1,4.6,16.8,7.7,SSW,46.0,SSE,S,26.0,30.0,70.0,45.0,1018.3,1017.5,8.0,2.0,18.6,23.7,Yes,No
30/01/2014,Melbourne,16.0,30.0,0.0,6.8,10.5,S,31.0,WNW,SSE,9.0,17.0,70.0,49.0,1016.1,1013.0,7.0,1.0,18.7,26.5,No,No
31/01/2014,Melbourne,18.6,27.0,0.0,7.2,10.8,S,35.0,S,S,13.0,19.0,74.0,55.0,1013.8,1012.8,7.0,0.0,21.3,26.8,No,No
01/02/2014,Melbourne,18.6,30.2,0.0,8.0,10.8,W,28.0,SW,S,7.0,17.0,79.0,52.0,1011.5,1009.0,4.0,4.0,20.3,28.3,No,No
02/02/2014,Melbourne,18.3,39.0,0.0,8.8,12.4,SE,31.0,NNE,SSE,7.0,13.0,67.0,36.0,1010.9,1007.3,4.0,4.0,22.8,34.5,No,No
03/02/2014,Melbourne,22.7,34.0,0.0,14.2,1.6,SW,57.0,NNW,S,30.0,35.0,33.0,68.0,1006.6,1012.1,7.0,7.0,30.5,23.2,No,No
04/02/2014,Melbourne,14.8,26.2,0.6,7.6,12.0,SE,59.0,SSE,S,33.0,41.0,58.0,32.0,1022.3,1019.7,5.0,1.0,17.5,24.8,No,No
05/02/2014,Melbourne,13.9,31.1,0.0,9.4,12.8,SE,39.0,ESE,SE,7.0,28.0,53.0,33.0,1021.4,1017.1,0.0,0.0,17.9,28.2,No,No
06/02/2014,Melbourne,17.4,35.6,0.0,10.4,11.9,N,67.0,N,NNE,50.0,31.0,37.0,21.0,1015.7,1011.1,6.0,3.0,22.9,33.4,No,No
07/02/2014,Melbourne,22.9,36.6,0.0,15.4,10.5,N,65.0,N,SSE,46.0,31.0,29.0,51.0,1010.6,1009.7,5.0,7.0,29.0,27.6,No,No
08/02/2014,Melbourne,18.6,41.0,0.0,12.6,12.5,SE,44.0,SSW,NW,7.0,26.0,68.0,30.0,1012.6,1008.0,4.0,4.0,22.6,36.1,No,No
09/02/2014,Melbourne,22.2,40.4,0.0,18.4,11.8,WNW,81.0,N,S,39.0,37.0,15.0,43.0,1006.7,1012.2,4.0,4.0,32.2,26.8,No,No
10/02/2014,Melbourne,15.9,24.9,0.0,13.8,12.7,SSE,41.0,SSE,SSW,28.0,30.0,53.0,43.0,1020.4,1018.1,2.0,1.0,19.0,24.7,No,No
11/02/2014,Melbourne,14.6,27.0,0.0,8.2,8.5,SSE,31.0,SSW,SW,17.0,15.0,67.0,43.0,1015.7,1013.8,1.0,6.0,17.3,26.2,No,No
12/02/2014,Melbourne,17.1,27.2,0.0,6.4,5.3,S,33.0,W,S,15.0,17.0,80.0,60.0,1014.1,1014.3,7.0,7.0,19.0,25.2,No,No
13/02/2014,Melbourne,18.9,26.9,0.0,4.8,0.0,S,24.0,WSW,SE,7.0,13.0,75.0,57.0,1012.7,1010.7,8.0,8.0,22.1,26.3,No,No
14/02/2014,Melbourne,19.4,27.0,0.0,4.0,0.0,S,26.0,SW,SSE,7.0,13.0,73.0,56.0,1006.3,1003.4,7.0,7.0,21.1,25.7,No,
15/02/2014,Melbourne,21.0,28.9,0.0,4.0,1.8,SSW,37.0,N,SE,13.0,11.0,72.0,53.0,998.0,994.6,4.0,4.0,23.5,28.0,,
16/02/2014,Melbourne,17.1,24.1,0.0,2.6,6.4,S,50.0,SSW,S,26.0,30.0,89.0,51.0,1007.4,1009.5,4.0,4.0,17.5,22.3,,Yes
17/02/2014,Melbourne,16.2,25.9,14.8,6.0,12.2,S,37.0,NNE,SSE,7.0,15.0,59.0,44.0,1014.0,1011.6,7.0,7.0,17.7,23.4,Yes,No
18/02/2014,Melbourne,14.5,30.4,0.0,5.6,12.1,NNW,41.0,WNW,SE,9.0,11.0,66.0,42.0,1009.9,1004.1,0.0,4.0,18.3,27.7,No,No
19/02/2014,Melbourne,17.5,25.4,0.0,7.2,9.3,W,67.0,NW,WSW,13.0,17.0,70.0,42.0,999.0,996.9,5.0,7.0,19.0,23.7,No,Yes
20/02/2014,Melbourne,12.6,20.8,9.4,7.0,11.4,W,63.0,W,W,28.0,37.0,59.0,38.0,1009.1,1011.1,2.0,7.0,14.6,20.3,Yes,No
21/02/2014,Melbourne,13.2,20.8,0.0,6.8,4.9,SSE,52.0,WSW,S,22.0,24.0,65.0,48.0,1020.5,1021.8,7.0,6.0,14.8,19.7,No,
22/02/2014,Melbourne,14.2,20.2,0.0,4.8,1.6,SSE,41.0,SW,S,17.0,31.0,87.0,56.0,1024.0,1024.2,4.0,4.0,15.4,19.6,,
23/02/2014,Melbourne,14.2,23.8,0.0,3.4,12.1,S,31.0,SE,S,11.0,13.0,60.0,49.0,1023.8,1020.5,4.0,4.0,16.5,22.8,,No
24/02/2014,Melbourne,14.6,25.2,0.6,5.8,11.3,S,37.0,E,SE,11.0,15.0,69.0,50.0,1021.1,1017.1,7.0,3.0,17.7,24.2,No,No
25/02/2014,Melbourne,15.5,33.0,0.0,5.4,8.0,WNW,57.0,N,WNW,39.0,39.0,37.0,28.0,1009.6,1005.4,5.0,7.0,25.1,30.9,No,No
26/02/2014,Melbourne,15.1,22.6,0.0,11.4,5.9,SSE,46.0,SW,S,20.0,24.0,82.0,42.0,1012.5,1013.3,7.0,5.0,16.4,21.0,No,No
27/02/2014,Melbourne,14.4,22.3,0.2,4.4,7.1,S,48.0,SSW,S,22.0,24.0,76.0,40.0,1021.2,1021.8,7.0,3.0,16.3,21.2,No,No
28/02/2014,Melbourne,13.8,23.5,0.0,6.4,11.8,SE,41.0,S,S,13.0,20.0,57.0,46.0,1023.5,1021.4,2.0,1.0,16.3,22.3,No,No
01/03/2014,Melbourne,15.9,24.2,0.0,5.2,3.6,SSE,37.0,SSW,S,13.0,22.0,81.0,62.0,1022.7,1021.5,4.0,4.0,17.6,22.5,No,No
02/03/2014,Melbourne,16.9,23.4,0.0,4.2,7.2,SSW,37.0,SSE,SE,15.0,20.0,73.0,53.0,1023.4,1022.4,4.0,4.0,17.7,22.3,No,No
03/03/2014,Melbourne,15.7,25.3,0.0,5.6,10.7,SSE,35.0,N,SSE,6.0,17.0,73.0,55.0,1025.2,1022.0,7.0,1.0,17.2,23.0,No,No
04/03/2014,Melbourne,16.0,33.7,0.0,6.4,10.9,N,52.0,N,N,28.0,30.0,70.0,28.0,1022.0,1017.9,1.0,3.0,19.5,31.7,No,No
05/03/2014,Melbourne,19.5,23.0,0.0,11.4,0.6,N,46.0,WSW,S,17.0,24.0,64.0,69.0,1015.8,1018.6,7.0,7.0,22.9,19.3,No,No
06/03/2014,Melbourne,14.3,21.4,0.0,3.8,11.7,SE,35.0,SE,S,22.0,19.0,52.0,47.0,1020.6,1019.4,3.0,1.0,16.6,19.4,No,No
07/03/2014,Melbourne,14.3,23.1,0.0,6.8,2.2,SSE,46.0,SW,SSE,13.0,20.0,76.0,64.0,1022.0,1021.0,8.0,7.0,15.1,21.4,No,No
08/03/2014,Melbourne,15.0,28.4,0.0,3.6,10.0,S,31.0,SW,S,9.0,20.0,74.0,56.0,1021.9,1018.8,4.0,4.0,20.5,26.7,No,No
09/03/2014,Melbourne,16.5,33.1,0.0,5.8,11.7,N,54.0,N,NNE,31.0,24.0,55.0,22.0,1019.4,1015.7,4.0,4.0,21.4,31.0,No,No
10/03/2014,Melbourne,21.3,32.7,0.0,14.8,5.9,N,72.0,N,S,54.0,31.0,43.0,32.0,1017.8,1018.3,4.0,4.0,25.2,29.4,No,No
